File, Line, Error
unlock_without_lock.c , 291 , " short variable name [naming|P3] Length of variable name `t1` is 2, which is shorter than the threshold of 3"
unlock_without_lock.c , 292 , " short variable name [naming|P3] Length of variable name `t2` is 2, which is shorter than the threshold of 3"
unlock_without_lock.c , 322 , " short variable name [naming|P3] Length of variable name `ip` is 2, which is shorter than the threshold of 3"
unlock_without_lock.c , 358 , " short variable name [naming|P3] Length of variable name `ip` is 2, which is shorter than the threshold of 3"
unlock_without_lock.c , 359 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
unlock_without_lock.c , 382 , " short variable name [naming|P3] Length of variable name `ip` is 2, which is shorter than the threshold of 3"
unlock_without_lock.c , 403 , " short variable name [naming|P3] Length of variable name `t1` is 2, which is shorter than the threshold of 3"
unlock_without_lock.c , 404 , " short variable name [naming|P3] Length of variable name `t2` is 2, which is shorter than the threshold of 3"
unlock_without_lock.c , 429 , " short variable name [naming|P3] Length of variable name `ip` is 2, which is shorter than the threshold of 3"
unlock_without_lock.c , 430 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
unlock_without_lock.c , 453 , " short variable name [naming|P3] Length of variable name `ip` is 2, which is shorter than the threshold of 3"
unlock_without_lock.c , 454 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
unlock_without_lock.c , 482 , " short variable name [naming|P3] Length of variable name `t1` is 2, which is shorter than the threshold of 3"
unlock_without_lock.c , 483 , " short variable name [naming|P3] Length of variable name `t2` is 2, which is shorter than the threshold of 3"
unlock_without_lock.c , 501 , " short variable name [naming|P3] Length of variable name `ip` is 2, which is shorter than the threshold of 3"
unlock_without_lock.c , 502 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
unlock_without_lock.c , 525 , " short variable name [naming|P3] Length of variable name `ip` is 2, which is shorter than the threshold of 3"
unlock_without_lock.c , 526 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
unlock_without_lock.c , 554 , " short variable name [naming|P3] Length of variable name `t1` is 2, which is shorter than the threshold of 3"
unlock_without_lock.c , 555 , " short variable name [naming|P3] Length of variable name `t2` is 2, which is shorter than the threshold of 3"
unlock_without_lock.c , 49 , " useless parentheses [redundant|P3]"
unlock_without_lock.c , 113 , " useless parentheses [redundant|P3]"
unlock_without_lock.c , 201 , " useless parentheses [redundant|P3]"
unlock_without_lock.c , 260 , " useless parentheses [redundant|P3]"
unlock_without_lock.c , 284 , " useless parentheses [redundant|P3]"
unlock_without_lock.c , 326 , " useless parentheses [redundant|P3]"
unlock_without_lock.c , 376 , " useless parentheses [redundant|P3]"
unlock_without_lock.c , 395 , " useless parentheses [redundant|P3]"
unlock_without_lock.c , 447 , " useless parentheses [redundant|P3]"
unlock_without_lock.c , 475 , " useless parentheses [redundant|P3]"
unlock_without_lock.c , 519 , " useless parentheses [redundant|P3]"
unlock_without_lock.c , 547 , " useless parentheses [redundant|P3]"
unlock_without_lock.c , 8 , " long line [size|P3] Line with 128 characters exceeds limit of 100"
unlock_without_lock.c , 44 , " long line [size|P3] Line with 139 characters exceeds limit of 100"
unlock_without_lock.c , 108 , " long line [size|P3] Line with 113 characters exceeds limit of 100"
unlock_without_lock.c , 110 , " long line [size|P3] Line with 146 characters exceeds limit of 100"
unlock_without_lock.c , 145 , " long line [size|P3] Line with 104 characters exceeds limit of 100"
unlock_without_lock.c , 161 , " long line [size|P3] Line with 141 characters exceeds limit of 100"
unlock_without_lock.c , 167 , " long line [size|P3] Line with 103 characters exceeds limit of 100"
unlock_without_lock.c , 233 , " long line [size|P3] Line with 109 characters exceeds limit of 100"
unlock_without_lock.c , 274 , " long line [size|P3] Line with 146 characters exceeds limit of 100"
unlock_without_lock.c , 320 , " long line [size|P3] Line with 143 characters exceeds limit of 100"
unlock_without_lock.c , 323 , " long line [size|P3] Line with 111 characters exceeds limit of 100"
unlock_without_lock.c , 366 , " long line [size|P3] Line with 143 characters exceeds limit of 100"
unlock_without_lock.c , 392 , " long line [size|P3] Line with 102 characters exceeds limit of 100"
unlock_without_lock.c , 421 , " long line [size|P3] Line with 109 characters exceeds limit of 100"
unlock_without_lock.c , 466 , " long line [size|P3] Line with 149 characters exceeds limit of 100"
unlock_without_lock.c , 493 , " long line [size|P3] Line with 113 characters exceeds limit of 100"
unlock_without_lock.c , 538 , " long line [size|P3] Line with 148 characters exceeds limit of 100"
unlock_without_lock.c , 568 , " high npath complexity [size|P2] NPath Complexity Number 6561 exceeds limit of 200"
unlock_without_lock.c , 28 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_001_glb_mutex` is 33, which is longer than the threshold of 20"
unlock_without_lock.c , 36 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_001_glb_data` is 32, which is longer than the threshold of 20"
unlock_without_lock.c , 84 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_002_glb_mutex` is 33, which is longer than the threshold of 20"
unlock_without_lock.c , 91 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_002_glb_data` is 32, which is longer than the threshold of 20"
unlock_without_lock.c , 92 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_002_var` is 27, which is longer than the threshold of 20"
unlock_without_lock.c , 120 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_002_t1` is 26, which is longer than the threshold of 20"
unlock_without_lock.c , 121 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_002_t2` is 26, which is longer than the threshold of 20"
unlock_without_lock.c , 147 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_003_glb_mutex` is 33, which is longer than the threshold of 20"
unlock_without_lock.c , 154 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_003_glb_data` is 32, which is longer than the threshold of 20"
unlock_without_lock.c , 235 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_004_glb_mutex_1` is 35, which is longer than the threshold of 20"
unlock_without_lock.c , 236 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_004_glb_mutex_2` is 35, which is longer than the threshold of 20"
unlock_without_lock.c , 237 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_004_glb_var` is 31, which is longer than the threshold of 20"
unlock_without_lock.c , 303 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_005_glb_mutex` is 33, which is longer than the threshold of 20"
unlock_without_lock.c , 304 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_005_glb_data` is 32, which is longer than the threshold of 20"
unlock_without_lock.c , 307 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_005_thread_set` is 34, which is longer than the threshold of 20"
unlock_without_lock.c , 351 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_006_glb_mutex_1` is 35, which is longer than the threshold of 20"
unlock_without_lock.c , 352 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_006_glb_mutex_2` is 35, which is longer than the threshold of 20"
unlock_without_lock.c , 354 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_006_glb_buf` is 31, which is longer than the threshold of 20"
unlock_without_lock.c , 423 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_007_glb_mutex_1` is 35, which is longer than the threshold of 20"
unlock_without_lock.c , 424 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_007_glb_mutex_2` is 35, which is longer than the threshold of 20"
unlock_without_lock.c , 425 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_007_glb_var` is 31, which is longer than the threshold of 20"
unlock_without_lock.c , 495 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_008_glb_mutex_1` is 35, which is longer than the threshold of 20"
unlock_without_lock.c , 496 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_008_glb_mutex_2` is 35, which is longer than the threshold of 20"
unlock_without_lock.c , 497 , " long variable name [naming|P3] Length of variable name `unlock_without_lock_008_glb_var` is 31, which is longer than the threshold of 20"
unlock_without_lock.c , 568 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 17 exceeds limit of 10"
free_nondynamically_allocated_memory.c , 75 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
free_nondynamically_allocated_memory.c , 75 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
free_nondynamically_allocated_memory.c , 126 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
free_nondynamically_allocated_memory.c , 126 , " short variable name [naming|P3] Length of variable name `b` is 1, which is shorter than the threshold of 3"
free_nondynamically_allocated_memory.c , 139 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
free_nondynamically_allocated_memory.c , 139 , " short variable name [naming|P3] Length of variable name `b` is 1, which is shorter than the threshold of 3"
free_nondynamically_allocated_memory.c , 151 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
free_nondynamically_allocated_memory.c , 167 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
free_nondynamically_allocated_memory.c , 183 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
free_nondynamically_allocated_memory.c , 183 , " short variable name [naming|P3] Length of variable name `b` is 1, which is shorter than the threshold of 3"
free_nondynamically_allocated_memory.c , 277 , " high ncss method [size|P2] Method of 33 non-commenting source statements exceeds limit of 30"
free_nondynamically_allocated_memory.c , 8 , " long line [size|P3] Line with 106 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 23 , " long line [size|P3] Line with 108 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 36 , " long line [size|P3] Line with 109 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 48 , " long line [size|P3] Line with 149 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 62 , " long line [size|P3] Line with 109 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 85 , " long line [size|P3] Line with 109 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 103 , " long line [size|P3] Line with 109 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 115 , " long line [size|P3] Line with 108 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 128 , " long line [size|P3] Line with 108 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 141 , " long line [size|P3] Line with 108 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 156 , " long line [size|P3] Line with 113 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 171 , " long line [size|P3] Line with 109 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 188 , " long line [size|P3] Line with 109 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 207 , " long line [size|P3] Line with 117 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 210 , " long line [size|P3] Line with 121 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 229 , " long line [size|P3] Line with 141 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 239 , " long line [size|P3] Line with 149 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 262 , " long line [size|P3] Line with 152 characters exceeds limit of 100"
free_nondynamically_allocated_memory.c , 277 , " high npath complexity [size|P2] NPath Complexity Number 43046721 exceeds limit of 200"
free_nondynamically_allocated_memory.c , 277 , " long method [size|P3] Method with 81 lines exceeds limit of 50"
free_nondynamically_allocated_memory.c , 43 , " long variable name [naming|P3] Length of variable name `free_nondynamic_allocated_memory_003_gbl_ptr` is 44, which is longer than the threshold of 20"
free_nondynamically_allocated_memory.c , 225 , " long variable name [naming|P3] Length of variable name `free_nondynamic_allocated_memory_str` is 36, which is longer than the threshold of 20"
free_nondynamically_allocated_memory.c , 236 , " long variable name [naming|P3] Length of variable name `free_nondynamic_allocated_memory_015_gbl_ptr` is 44, which is longer than the threshold of 20"
free_nondynamically_allocated_memory.c , 252 , " long variable name [naming|P3] Length of variable name `free_nondynamic_allocated_memory_016_gbl_ptr` is 44, which is longer than the threshold of 20"
free_nondynamically_allocated_memory.c , 253 , " long variable name [naming|P3] Length of variable name `free_nondynamic_allocated_memory_016_gbl_var` is 44, which is longer than the threshold of 20"
free_nondynamically_allocated_memory.c , 277 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 33 exceeds limit of 10"
free_nondynamically_allocated_memory.c , 22 , " constant if expression [basic|P2]"
improper_termination_of_block.c , 21 , " short variable name [naming|P3] Length of variable name `x` is 1, which is shorter than the threshold of 3"
improper_termination_of_block.c , 21 , " short variable name [naming|P3] Length of variable name `y` is 1, which is shorter than the threshold of 3"
improper_termination_of_block.c , 38 , " short variable name [naming|P3] Length of variable name `x` is 1, which is shorter than the threshold of 3"
improper_termination_of_block.c , 38 , " short variable name [naming|P3] Length of variable name `y` is 1, which is shorter than the threshold of 3"
improper_termination_of_block.c , 55 , " short variable name [naming|P3] Length of variable name `x` is 1, which is shorter than the threshold of 3"
improper_termination_of_block.c , 55 , " short variable name [naming|P3] Length of variable name `y` is 1, which is shorter than the threshold of 3"
improper_termination_of_block.c , 71 , " short variable name [naming|P3] Length of variable name `x` is 1, which is shorter than the threshold of 3"
improper_termination_of_block.c , 71 , " short variable name [naming|P3] Length of variable name `y` is 1, which is shorter than the threshold of 3"
improper_termination_of_block.c , 23 , " long line [size|P3] Line with 107 characters exceeds limit of 100"
improper_termination_of_block.c , 40 , " long line [size|P3] Line with 107 characters exceeds limit of 100"
improper_termination_of_block.c , 57 , " long line [size|P3] Line with 107 characters exceeds limit of 100"
improper_termination_of_block.c , 73 , " long line [size|P3] Line with 101 characters exceeds limit of 100"
invalid_extern_1.c , 13 , " long variable name [naming|P3] Length of variable name `invalid_extern_001_glb_buf` is 26, which is longer than the threshold of 20"
invalid_extern_1.c , 14 , " long variable name [naming|P3] Length of variable name `invalid_extern_001_glb_float` is 28, which is longer than the threshold of 20"
invalid_extern_1.c , 15 , " long variable name [naming|P3] Length of variable name `invalid_extern_001_glb_var3` is 27, which is longer than the threshold of 20"
invalid_extern_1.c , 16 , " long variable name [naming|P3] Length of variable name `invalid_extern_001_glb_var4` is 27, which is longer than the threshold of 20"
invalid_extern_1.c , 17 , " long variable name [naming|P3] Length of variable name `invalid_extern_001_glb_var5` is 27, which is longer than the threshold of 20"
invalid_extern_1.c , 24 , " long variable name [naming|P3] Length of variable name `invalid_extern_001_glb_006_str` is 30, which is longer than the threshold of 20"
littlemem_st.c , 304 , " unused method parameter [unused|P3] The parameter 'flag' is unused."
littlemem_st.c , 336 , " unused method parameter [unused|P3] The parameter 'flag' is unused."
littlemem_st.c , 27 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
littlemem_st.c , 29 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
littlemem_st.c , 54 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
littlemem_st.c , 72 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
littlemem_st.c , 177 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
littlemem_st.c , 220 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
littlemem_st.c , 264 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
littlemem_st.c , 338 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
littlemem_st.c , 93 , " long line [size|P3] Line with 124 characters exceeds limit of 100"
littlemem_st.c , 118 , " long line [size|P3] Line with 124 characters exceeds limit of 100"
littlemem_st.c , 145 , " long line [size|P3] Line with 125 characters exceeds limit of 100"
littlemem_st.c , 186 , " long line [size|P3] Line with 126 characters exceeds limit of 100"
littlemem_st.c , 229 , " long line [size|P3] Line with 126 characters exceeds limit of 100"
littlemem_st.c , 273 , " long line [size|P3] Line with 126 characters exceeds limit of 100"
littlemem_st.c , 308 , " long line [size|P3] Line with 125 characters exceeds limit of 100"
littlemem_st.c , 319 , " long line [size|P3] Line with 102 characters exceeds limit of 100"
littlemem_st.c , 344 , " long line [size|P3] Line with 125 characters exceeds limit of 100"
littlemem_st.c , 359 , " high npath complexity [size|P2] NPath Complexity Number 177147 exceeds limit of 200"
littlemem_st.c , 359 , " long method [size|P3] Method with 56 lines exceeds limit of 50"
littlemem_st.c , 86 , " long variable name [naming|P3] Length of variable name `littlemem_st_004_s_001_gbl_str` is 30, which is longer than the threshold of 20"
littlemem_st.c , 106 , " long variable name [naming|P3] Length of variable name `littlemem_st_005_s_001_gbl_str` is 30, which is longer than the threshold of 20"
littlemem_st.c , 108 , " long variable name [naming|P3] Length of variable name `littlemem_st_005_gbl_buf` is 24, which is longer than the threshold of 20"
littlemem_st.c , 131 , " long variable name [naming|P3] Length of variable name `littlemem_st_006_s_001_gbl_str` is 30, which is longer than the threshold of 20"
littlemem_st.c , 134 , " long variable name [naming|P3] Length of variable name `littlemem_st_006_gbl_buf` is 24, which is longer than the threshold of 20"
littlemem_st.c , 165 , " long variable name [naming|P3] Length of variable name `littlemem_st_007_s_001_gbl_str` is 30, which is longer than the threshold of 20"
littlemem_st.c , 168 , " long variable name [naming|P3] Length of variable name `littlemem_st_007_gbl_buf` is 24, which is longer than the threshold of 20"
littlemem_st.c , 207 , " long variable name [naming|P3] Length of variable name `littlemem_st_008_s_001_gbl_str` is 30, which is longer than the threshold of 20"
littlemem_st.c , 211 , " long variable name [naming|P3] Length of variable name `littlemem_st_008_gbl_buf` is 24, which is longer than the threshold of 20"
littlemem_st.c , 251 , " long variable name [naming|P3] Length of variable name `littlemem_st_009_s_001_gbl_str` is 30, which is longer than the threshold of 20"
littlemem_st.c , 255 , " long variable name [naming|P3] Length of variable name `littlemem_st_009_gbl_buf` is 24, which is longer than the threshold of 20"
littlemem_st.c , 295 , " long variable name [naming|P3] Length of variable name `littlemem_st_010_s_001_gbl_str` is 30, which is longer than the threshold of 20"
littlemem_st.c , 297 , " long variable name [naming|P3] Length of variable name `littlemem_st_010_gbl_buf` is 24, which is longer than the threshold of 20"
littlemem_st.c , 327 , " long variable name [naming|P3] Length of variable name `littlemem_st_011_s_001_gbl_str` is 30, which is longer than the threshold of 20"
littlemem_st.c , 329 , " long variable name [naming|P3] Length of variable name `littlemem_st_011_gbl_buf` is 24, which is longer than the threshold of 20"
littlemem_st.c , 306 , " goto statement [basic|P3]"
littlemem_st.c , 339 , " goto statement [basic|P3]"
littlemem_st.c , 359 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 23 exceeds limit of 10"
endless_loop.c , 21 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
endless_loop.c , 22 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
endless_loop.c , 42 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
endless_loop.c , 43 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
endless_loop.c , 60 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
endless_loop.c , 80 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
endless_loop.c , 106 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
endless_loop.c , 126 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
endless_loop.c , 151 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
endless_loop.c , 172 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
endless_loop.c , 193 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
endless_loop.c , 153 , " long line [size|P3] Line with 104 characters exceeds limit of 100"
endless_loop.c , 174 , " long line [size|P3] Line with 105 characters exceeds limit of 100"
endless_loop.c , 212 , " high npath complexity [size|P2] NPath Complexity Number 19683 exceeds limit of 200"
endless_loop.c , 212 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 19 exceeds limit of 10"
st_underrun.c , 24 , " constant conditional operator [basic|P2]"
st_underrun.c , 62 , " constant conditional operator [basic|P2]"
st_underrun.c , 81 , " constant conditional operator [basic|P2]"
st_underrun.c , 116 , " constant conditional operator [basic|P2]"
st_underrun.c , 171 , " constant conditional operator [basic|P2]"
st_underrun.c , 213 , " constant conditional operator [basic|P2]"
st_underrun.c , 191 , " unused method parameter [unused|P3] The parameter 's' is unused."
st_underrun.c , 48 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
st_underrun.c , 61 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
st_underrun.c , 78 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
st_underrun.c , 84 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
st_underrun.c , 98 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
st_underrun.c , 113 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
st_underrun.c , 119 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
st_underrun.c , 121 , " short variable name [naming|P3] Length of variable name `s1` is 2, which is shorter than the threshold of 3"
st_underrun.c , 137 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
st_underrun.c , 137 , " short variable name [naming|P3] Length of variable name `s2` is 2, which is shorter than the threshold of 3"
st_underrun.c , 150 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
st_underrun.c , 170 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
st_underrun.c , 191 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
st_underrun.c , 209 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
st_underrun.c , 232 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
st_underrun.c , 235 , " short variable name [naming|P3] Length of variable name `c` is 1, which is shorter than the threshold of 3"
st_underrun.c , 245 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
st_underrun.c , 253 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
st_underrun.c , 12 , " long line [size|P3] Line with 111 characters exceeds limit of 100"
st_underrun.c , 52 , " long line [size|P3] Line with 110 characters exceeds limit of 100"
st_underrun.c , 68 , " long line [size|P3] Line with 112 characters exceeds limit of 100"
st_underrun.c , 93 , " long line [size|P3] Line with 107 characters exceeds limit of 100"
st_underrun.c , 105 , " long line [size|P3] Line with 133 characters exceeds limit of 100"
st_underrun.c , 131 , " long line [size|P3] Line with 107 characters exceeds limit of 100"
st_underrun.c , 162 , " long line [size|P3] Line with 101 characters exceeds limit of 100"
st_underrun.c , 197 , " long line [size|P3] Line with 109 characters exceeds limit of 100"
st_underrun.c , 238 , " long line [size|P3] Line with 101 characters exceeds limit of 100"
st_underrun.c , 271 , " high npath complexity [size|P2] NPath Complexity Number 2187 exceeds limit of 200"
st_underrun.c , 271 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 15 exceeds limit of 10"
memory_leak.c , 475 , " dead code [basic|P2]"
memory_leak.c , 201 , " collapsible if statements [basic|P3]"
memory_leak.c , 76 , " constant conditional operator [basic|P2]"
memory_leak.c , 100 , " constant conditional operator [basic|P2]"
memory_leak.c , 277 , " constant conditional operator [basic|P2]"
memory_leak.c , 408 , " constant conditional operator [basic|P2]"
memory_leak.c , 431 , " constant conditional operator [basic|P2]"
memory_leak.c , 526 , " constant conditional operator [basic|P2]"
memory_leak.c , 398 , " redundant local variable [redundant|P3]"
memory_leak.c , 22 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
memory_leak.c , 45 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
memory_leak.c , 45 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
memory_leak.c , 67 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
memory_leak.c , 92 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
memory_leak.c , 93 , " short variable name [naming|P3] Length of variable name `s1` is 2, which is shorter than the threshold of 3"
memory_leak.c , 94 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
memory_leak.c , 215 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
memory_leak.c , 232 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
memory_leak.c , 249 , " short variable name [naming|P3] Length of variable name `p1` is 2, which is shorter than the threshold of 3"
memory_leak.c , 250 , " short variable name [naming|P3] Length of variable name `p2` is 2, which is shorter than the threshold of 3"
memory_leak.c , 273 , " short variable name [naming|P3] Length of variable name `un` is 2, which is shorter than the threshold of 3"
memory_leak.c , 313 , " short variable name [naming|P3] Length of variable name `u` is 1, which is shorter than the threshold of 3"
memory_leak.c , 314 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
memory_leak.c , 350 , " short variable name [naming|P3] Length of variable name `u` is 1, which is shorter than the threshold of 3"
memory_leak.c , 355 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
memory_leak.c , 418 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
memory_leak.c , 452 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
memory_leak.c , 452 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
memory_leak.c , 471 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
memory_leak.c , 471 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
memory_leak.c , 506 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
memory_leak.c , 522 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
memory_leak.c , 546 , " high ncss method [size|P2] Method of 37 non-commenting source statements exceeds limit of 30"
memory_leak.c , 515 , " avoid branching statement as last in loop [convention|P2]"
memory_leak.c , 537 , " avoid branching statement as last in loop [convention|P2]"
memory_leak.c , 26 , " long line [size|P3] Line with 112 characters exceeds limit of 100"
memory_leak.c , 48 , " long line [size|P3] Line with 113 characters exceeds limit of 100"
memory_leak.c , 75 , " long line [size|P3] Line with 120 characters exceeds limit of 100"
memory_leak.c , 98 , " long line [size|P3] Line with 122 characters exceeds limit of 100"
memory_leak.c , 117 , " long line [size|P3] Line with 115 characters exceeds limit of 100"
memory_leak.c , 147 , " long line [size|P3] Line with 118 characters exceeds limit of 100"
memory_leak.c , 167 , " long line [size|P3] Line with 116 characters exceeds limit of 100"
memory_leak.c , 214 , " long line [size|P3] Line with 116 characters exceeds limit of 100"
memory_leak.c , 231 , " long line [size|P3] Line with 122 characters exceeds limit of 100"
memory_leak.c , 248 , " long line [size|P3] Line with 116 characters exceeds limit of 100"
memory_leak.c , 262 , " long line [size|P3] Line with 119 characters exceeds limit of 100"
memory_leak.c , 274 , " long line [size|P3] Line with 118 characters exceeds limit of 100"
memory_leak.c , 313 , " long line [size|P3] Line with 180 characters exceeds limit of 100"
memory_leak.c , 350 , " long line [size|P3] Line with 180 characters exceeds limit of 100"
memory_leak.c , 379 , " long line [size|P3] Line with 125 characters exceeds limit of 100"
memory_leak.c , 405 , " long line [size|P3] Line with 128 characters exceeds limit of 100"
memory_leak.c , 424 , " long line [size|P3] Line with 134 characters exceeds limit of 100"
memory_leak.c , 438 , " long line [size|P3] Line with 123 characters exceeds limit of 100"
